num_of_prev_attempts,weight,weighted_score,forumng_click,homepage_click,oucontent_click,resource_click,subpage_click,url_click,dataplus_click,glossary_click,oucollaborate_click,quiz_click,ouelluminate_click,sharedsubpage_click,questionnaire_click,page_click,externalquiz_click,ouwiki_click,dualpane_click,folder_click,repeatactivity_click,htmlactivity_click,code_module,gender,region,highest_education,imd_band,age_band,studied_credits,disability,final_result
0,100.0,72.0,363.0,391.0,560.0,84.0,472.0,52.0,1.0,0.0,1.0,1251.0,0.0,0.0,5.0,13.0,0.0,11.0,9.0,5.0,0.0,0.0,5,0,5,2,4,0,2,0,1
0,100.0,92.75,2315.0,868.0,1596.0,46.0,367.0,46.0,31.0,5.0,2.0,730.0,0.0,0.0,30.0,9.0,0.0,23.0,7.0,2.0,0.0,0.0,5,1,9,2,6,1,3,0,1
0,25.0,61.0,78.0,87.0,106.0,12.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5,0,9,1,2,0,1,1,0
0,76.0,72.73026315789474,265.0,130.0,121.0,71.0,161.0,67.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,9.0,7.0,20.0,0.0,0.0,0.0,0.0,3,0,6,3,4,1,1,0,0
0,23.0,47.17391304347826,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,5,3,0,0,1,0,0
0,100.0,91.4,1691.0,455.0,522.0,2.0,48.0,55.0,0.0,0.0,0.0,199.0,0.0,0.0,0.0,0.0,0.0,144.0,4.0,0.0,0.0,0.0,4,1,6,2,8,0,2,0,1
0,100.0,75.26,113.0,75.0,1.0,6.0,20.0,16.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,9,2,3,0,1,0,1
0,11.0,50.18181818181818,47.0,79.0,6.0,34.0,15.0,5.0,0.0,0.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,9,1,9,0,3,0,0
0,12.5,50.0,7.0,26.0,33.0,6.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,4,2,0,0,1,0,0
0,10.0,76.0,83.0,73.0,113.0,23.0,57.0,5.0,0.0,2.0,1.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,2,3,1,1,1,0
0,200.0,63.125,524.0,376.0,99.0,58.0,141.0,25.0,0.0,2.0,48.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,3,0,8,2,5,0,1,0,1
0,7.5,8.0,0.0,21.0,26.0,20.0,36.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,10,1,2,0,1,0,0
0,99.0,77.31313131313131,799.0,159.0,3.0,37.0,66.0,18.0,0.0,0.0,0.0,67.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,2,2,0,1,0,1
0,5.0,70.0,83.0,57.0,19.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,12,3,9,0,1,0,0
0,200.0,58.4,79.0,168.0,70.0,34.0,45.0,11.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3,0,3,2,5,0,3,0,1
0,63.0,77.66666666666667,124.0,86.0,33.0,66.0,22.0,3.0,0.0,2.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,11,2,0,0,1,0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,3,3,0,0,3,0,0
1,100.0,82.75,0.0,6.0,12.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,12,2,0,0,1,1,0
0,0.0,64.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,8,2,5,0,0,0,0
0,0.0,90.55555555555556,0.0,36.0,119.0,5.0,1.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,7,2,3,1,0,0,1
0,0.0,0.0,0.0,13.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,7,1,8,0,0,0,0
0,191.0,73.91623036649214,50.0,414.0,381.0,170.0,490.0,15.0,0.0,0.0,0.0,1653.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,3,6,1,0,0,1
0,9.5,32.26315789473684,52.0,134.0,65.0,25.0,117.0,43.0,0.0,6.0,0.0,0.0,10.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,3,0,2,2,0,1,1,0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,9,2,9,0,3,0,0
0,100.0,75.49,300.0,214.0,37.0,72.0,70.0,32.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,6,3,5,0,1,0,1
0,100.0,78.0,341.0,714.0,1510.0,25.0,260.0,141.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,2,9,1,1,0,1
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,12,2,5,0,1,0,0
0,100.0,89.92,129.0,137.0,193.0,6.0,56.0,24.0,0.0,0.0,4.0,121.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,4,0,11,2,7,0,1,1,1
0,100.0,83.09,84.0,57.0,1.0,5.0,18.0,10.0,0.0,2.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,12,2,7,0,1,0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3,2,4,0,3,1,0
0,100.0,69.6,88.0,127.0,558.0,44.0,27.0,0.0,0.0,5.0,5.0,135.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,9,1,3,0,1,0,1
0,10.0,33.0,34.0,35.0,27.0,10.0,51.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,3,1,4,2,0,0,1,0,0
0,100.0,59.6,260.0,757.0,1438.0,9.0,196.0,141.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,3,1,1,0,1
0,0.0,93.55555555555556,119.0,177.0,353.0,191.0,34.0,0.0,0.0,11.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,3,2,3,1,0,0,1
1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,2,3,0,3,0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,1,4,0,3,0,0
0,0.0,92.11111111111111,367.0,107.0,191.0,3.0,11.0,0.0,0.0,1.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,11,1,1,1,0,0,1
0,200.0,75.475,129.0,164.0,236.0,46.0,63.0,3.0,0.0,0.0,0.0,301.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,10,2,6,0,3,0,1
0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,5,1,7,0,3,0,0
0,0.0,41.66666666666666,158.0,89.0,66.0,54.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,5,2,0,0,0,0,0
0,100.0,91.25,1373.0,576.0,1139.0,34.0,258.0,27.0,19.0,0.0,6.0,655.0,0.0,0.0,15.0,12.0,0.0,21.0,4.0,3.0,0.0,0.0,5,0,4,2,0,1,2,1,1
0,0.0,0.0,15.0,55.0,11.0,21.0,96.0,7.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3,0,1,3,4,1,1,0,0
1,0.0,0.0,29.0,93.0,147.0,10.0,14.0,6.0,0.0,0.0,2.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,9,1,0,1,1,0,0
0,0.0,43.0,0.0,4.0,2.0,0.0,8.0,1.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,3,0,1,1,1,0,0
0,2.0,78.0,133.0,73.0,1.0,14.0,19.0,4.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,6,2,3,0,3,0,0
2,0.0,0.0,2.0,33.0,23.0,8.0,48.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,3,1,8,1,8,0,1,0,0
0,0.0,0.0,0.0,13.0,0.0,3.0,5.0,3.0,0.0,0.0,0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,12,1,2,0,3,0,0
0,200.0,50.625,196.0,161.0,203.0,31.0,59.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,44.0,0.0,0.0,0.0,0.0,3,0,1,1,6,0,1,0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,8,1,1,0,1,0,0
1,200.0,88.36,36.0,216.0,602.0,34.0,96.0,4.0,0.0,0.0,55.0,1027.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,5,2,1,0,1,0,1
0,10.0,54.0,12.0,68.0,230.0,4.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,2,0,0,1,1,0
0,80.0,55.1,46.0,36.0,5.0,0.0,2.0,0.0,0.0,0.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,2,0,0,3,0,0
0,0.0,85.44444444444444,41.0,123.0,263.0,15.0,10.0,0.0,0.0,2.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,7,1,8,1,0,0,1
0,0.0,90.0,354.0,337.0,641.0,173.0,114.0,0.0,0.0,10.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,3,2,0,1,0,0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,4,2,0,0,3,0,0
1,25.0,74.6,219.0,111.0,0.0,3.0,10.0,3.0,0.0,0.0,3.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,11,1,0,1,3,0,0
0,12.5,80.72,15.0,51.0,16.0,15.0,26.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,9.0,0.0,0.0,0.0,0.0,3,0,5,2,3,0,1,0,0
0,200.0,52.0475,188.0,255.0,206.0,88.0,341.0,71.0,0.0,44.0,0.0,0.0,9.0,0.0,0.0,9.0,20.0,162.0,0.0,0.0,0.0,0.0,3,0,0,1,7,1,1,1,1
0,0.0,0.0,0.0,10.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,6,1,8,0,1,0,0
0,160.0,62.421875,171.0,288.0,196.0,43.0,218.0,49.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,19.0,0.0,0.0,0.0,0.0,3,0,12,1,7,0,1,0,0
0,6.0,0.0,6.0,34.0,0.0,6.0,15.0,10.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,4,1,4,0,3,0,0
0,200.0,44.0,76.0,190.0,57.0,77.0,203.0,11.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,7,2,6,0,3,0,1
2,24.0,78.29166666666667,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,1,0,0,3,1,0
0,100.0,74.55,415.0,262.0,29.0,72.0,128.0,35.0,0.0,5.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,10,2,2,1,3,0,1
0,200.0,45.65,78.0,204.0,49.0,37.0,177.0,16.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,37.0,74.0,0.0,0.0,0.0,0.0,3,1,6,2,5,0,1,0,0
0,100.0,69.5,113.0,304.0,870.0,48.0,299.0,20.0,0.0,0.0,11.0,900.0,0.0,0.0,3.0,1.0,0.0,36.0,0.0,0.0,0.0,6.0,5,1,3,2,4,0,3,0,1
1,6.0,75.0,115.0,74.0,0.0,2.0,4.0,1.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,10,1,6,1,3,0,0
0,100.0,65.42,186.0,231.0,14.0,35.0,59.0,35.0,0.0,1.0,1.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,10,3,8,0,3,0,1
0,200.0,50.9125,159.0,334.0,59.0,102.0,369.0,64.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,4.0,129.0,0.0,0.0,0.0,0.0,3,0,7,3,7,2,3,0,0
1,25.0,75.0,76.0,38.0,6.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,5,2,0,1,2,0,0
0,100.0,59.25,180.0,576.0,1618.0,129.0,433.0,51.0,1.0,1.0,0.0,878.0,51.0,0.0,17.0,24.0,0.0,20.0,15.0,0.0,0.0,0.0,5,0,2,3,7,1,1,0,1
0,100.0,69.0,74.0,220.0,1615.0,42.0,19.0,1.0,0.0,0.0,13.0,205.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2,8,0,1,0,1
0,100.0,71.25,432.0,259.0,14.0,14.0,42.0,16.0,0.0,1.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,7,1,1,0,1
0,81.0,81.67901234567901,91.0,160.0,2.0,64.0,99.0,28.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,8,3,4,1,1,0,1
0,100.0,55.4,30.0,59.0,401.0,27.0,14.0,0.0,0.0,0.0,9.0,65.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,6,3,4,0,1,0,1
0,0.0,83.57142857142857,220.0,329.0,344.0,156.0,49.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,5,1,5,0,0,0,1
0,82.0,84.6951219512195,2022.0,711.0,1.0,86.0,265.0,79.0,0.0,5.0,0.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,1,7,0,3,0,1
0,10.0,60.0,35.0,84.0,45.0,4.0,19.0,0.0,0.0,0.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,10,2,6,1,1,0,0
0,100.0,93.25,981.0,554.0,1996.0,62.0,450.0,67.0,28.0,0.0,0.0,1328.0,40.0,0.0,35.0,22.0,0.0,50.0,11.0,0.0,0.0,0.0,5,0,4,1,0,0,1,0,1
0,180.0,75.11111111111111,311.0,444.0,73.0,37.0,208.0,9.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,10.0,78.0,0.0,0.0,0.0,0.0,3,0,11,1,2,0,2,0,1
2,50.0,63.0,175.0,156.0,199.0,12.0,96.0,14.0,0.0,0.0,18.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,9,3,7,1,3,0,0
0,50.0,74.0,111.0,231.0,652.0,26.0,175.0,28.0,0.0,0.0,1.0,2.0,0.0,0.0,9.0,10.0,0.0,20.0,0.0,0.0,0.0,3.0,5,1,3,2,2,0,3,0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,11,2,0,0,1,1,0
0,100.0,73.7,37.0,57.0,80.0,14.0,18.0,4.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,4,2,7,0,1,0,1
0,100.0,74.5,619.0,582.0,2033.0,58.0,461.0,19.0,17.0,2.0,12.0,1052.0,0.0,0.0,12.0,21.0,0.0,52.0,1.0,5.0,0.0,0.0,5,1,5,1,0,0,3,0,1
0,75.0,80.33333333333333,8.0,262.0,109.0,47.0,168.0,3.0,0.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0,2,2,7,0,3,0,0
0,100.0,72.8,10.0,73.0,535.0,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,8,1,9,1,1,1,1
0,100.0,92.72,3645.0,1083.0,627.0,22.0,8.0,123.0,0.0,0.0,2.0,266.0,0.0,0.0,0.0,0.0,0.0,856.0,2.0,0.0,0.0,0.0,4,0,2,1,0,1,1,0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,3,1,0,1,1,0,0
0,18.0,41.22222222222222,33.0,36.0,2.0,15.0,15.0,1.0,0.0,0.0,1.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,12,2,7,0,1,0,0
0,16.0,82.0,108.0,60.0,225.0,2.0,11.0,3.0,0.0,0.0,2.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,4,0,6,3,8,0,0,0,0
0,100.0,75.01,42.0,53.0,50.0,11.0,20.0,4.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,8,3,9,1,1,0,1
0,100.0,84.81,904.0,181.0,11.0,12.0,23.0,20.0,0.0,3.0,12.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,7,2,8,0,1,0,1
0,0.0,83.33333333333333,37.0,91.0,239.0,8.0,20.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,8,1,7,0,0,0,1
0,0.0,0.0,0.0,8.0,65.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0,11,1,1,0,1,1,0
0,2.0,50.0,41.0,31.0,53.0,9.0,28.0,1.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,12,3,9,0,1,0,0
0,200.0,34.64,3.0,176.0,3.0,37.0,96.0,3.0,0.0,0.0,0.0,627.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,2,8,0,1,0,0
0,100.0,90.6,510.0,418.0,1344.0,31.0,57.0,49.0,0.0,0.0,3.0,68.0,0.0,0.0,0.0,0.0,0.0,256.0,0.0,0.0,0.0,0.0,4,1,12,1,6,0,1,0,1
0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,9,1,1,1,1,0,0
0,100.0,94.08,1529.0,834.0,1223.0,72.0,42.0,111.0,0.0,0.0,5.0,179.0,0.0,0.0,0.0,0.0,0.0,712.0,0.0,0.0,0.0,0.0,4,0,8,2,4,1,3,0,1
0,100.0,60.25,88.0,152.0,859.0,28.0,16.0,2.0,0.0,1.0,1.0,330.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3,2,6,0,1,0,1
0,100.0,80.95,197.0,160.0,336.0,39.0,43.0,1.0,0.0,2.0,9.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,7,1,3,0,3,0,1
0,200.0,75.99,485.0,535.0,280.0,130.0,359.0,30.0,0.0,0.0,8.0,3126.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,2,2,6,0,3,0,1
0,100.0,78.26,105.0,137.0,20.0,12.0,47.0,41.0,0.0,0.0,0.0,75.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,8,1,7,1,1,0,1
0,25.0,68.56,4.0,34.0,2.0,6.0,9.0,3.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,2,0,3,0,0
0,180.0,95.70833333333331,226.0,520.0,71.0,84.0,180.0,30.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,102.0,0.0,0.0,0.0,0.0,3,1,1,3,6,1,2,0,1
0,200.0,74.985,222.0,279.0,70.0,56.0,139.0,43.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,2.0,41.0,51.0,0.0,0.0,0.0,0.0,3,1,1,2,1,0,1,1,1
1,100.0,80.51,851.0,432.0,0.0,18.0,41.0,11.0,0.0,5.0,0.0,103.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,12,2,2,0,3,0,1
0,0.0,0.0,0.0,8.0,2.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,11,2,3,0,1,0,0
0,100.0,76.28,111.0,53.0,0.0,16.0,31.0,12.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,10,3,6,1,1,0,1
0,100.0,58.75,201.0,152.0,1211.0,30.0,330.0,10.0,0.0,0.0,0.0,638.0,0.0,0.0,9.0,11.0,0.0,16.0,6.0,1.0,0.0,0.0,5,0,7,1,5,0,3,0,1
0,0.0,0.0,0.0,24.0,44.0,37.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,10,1,4,0,2,0,0
0,100.0,0.0,7.0,89.0,13.0,13.0,28.0,12.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,9,2,3,0,1,0,0
0,0.0,77.375,157.0,127.0,226.0,19.0,15.0,0.0,0.0,0.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,1,1,3,0,0,0,1
0,0.0,0.0,0.0,58.0,49.0,30.0,74.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3,1,9,1,3,0,3,0,0
4,25.0,47.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,0,9,2,7,1,1,0,0
0,200.0,73.135,715.0,563.0,27.0,167.0,277.0,29.0,0.0,0.0,1.0,281.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,4,2,0,1,1,0,1
0,100.0,76.0,69.0,355.0,1315.0,21.0,242.0,17.0,10.0,0.0,1.0,658.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,5,0,6,2,1,0,1,0,1
0,0.0,0.0,5.0,8.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,9,1,5,0,0,0,0
1,72.0,85.27777777777777,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,6,1,6,1,1,0,0
0,100.0,82.75,737.0,794.0,2249.0,39.0,451.0,35.0,11.0,0.0,0.0,635.0,4.0,0.0,13.0,11.0,0.0,42.0,8.0,0.0,0.0,0.0,5,1,3,3,0,1,1,0,1
1,175.0,89.45714285714286,180.0,135.0,42.0,24.0,83.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,3,1,6,2,3,0,1,0,1
0,10.0,82.0,0.0,19.0,44.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,2,5,0,1,0,0
0,0.0,0.0,0.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,4,1,1,0,1,0,0
0,100.0,65.75,116.0,352.0,1642.0,64.0,369.0,35.0,2.0,0.0,13.0,644.0,0.0,0.0,10.0,4.0,0.0,19.0,4.0,0.0,0.0,5.0,5,0,9,1,6,1,1,0,1
1,0.0,0.0,0.0,6.0,1.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,11,2,5,0,2,0,0
